"ID","Path","Command","Target"
"367613411506","/shop/product-category/so-long-2024/sale-50-off/page/2","MERGE","/collections/so-long-2024?page=2"
"367613444274","/shop/clearance-mens/genesis-sandal-men-clearance?attribute_pa_style=currant","MERGE","/products/genesis-sandal-men-clearance"
"367613477042","/shop/product-category/cozy-life","MERGE","/collections/cozy-life"
"367613509810","/cgpopups/global-entry-pop-win-100","MERGE","/"
"367613542578","/shop/product-category/women-training","MERGE","/collections/women-training"
"367613575346","/barefoot-walking","MERGE","/"
"367613608114","/clearance-womens","MERGE","/collections/clearance-womens"
"367608856754","/barefoot-running-tips/why-every-runner-should-wear-a-minimal-shoe-sometimes","MERGE","/blogs/blog/why-every-runner-should-wear-a-minimal-shoe-sometimes"
"367613640882","/shop/product-category/casual-womens/page/2","MERGE","/collections/casual-womens?page=2"
"367613706418","/shop/so-long-2024/sale-60-off/360-women-clearance?attribute_pa_style=alloy-optic-yellow","MERGE","/products/360-women-clearance"
"367613739186","/shop/shoes/hfs-men-original?attribute_pa_style=black","MERGE","/products/hfs-men-original"
"367613771954","/shop/product-category/gender/page/3","MERGE","/collections/gender?page=3"
"367613804722","/shop/shoes/sunrise-men?attribute_pa_style=gray","MERGE","/products/sunrise-men"
"367613837490","/shop/forza-runner/forza-runner-men-clearance?attribute_pa_style=white-sodalite","MERGE","/products/forza-runner-men-clearance"
"367613870258","/shop/product-category/so-long-2024/page/2","MERGE","/collections/so-long-2024?page=2"
"367613903026","/shop/boots/alpine-women?attribute_pa_style=dark-blush","MERGE","/products/alpine-women"
"367613935794","/shop/product-category/360","MERGE","/collections/360"
"367613968562","/shop/page/9?gc_id=12620158259","MERGE","/"
"367614001330","/shop/shoes/nexus-knit-men?attribute_pa_style=black-black","MERGE","/products/nexus-knit-men"
"367614034098","/shop/product-category/gender/page/4","MERGE","/collections/gender?page=4"
"367614066866","/shop/product-category/so-long-2024/sale-40-off","MERGE","/collections/so-long-2024"
"367614099634","/shop/product-category/activity/hiketrail/page/2?gc_id=14882178699&oexgads=xeroshoesprim1446&xeroshoesmain1446_mqcoeg=14882178699.130932733569.550555807390.g","MERGE","/collections/hiketrail?page=2"
"367614132402","/shop/product-category/so-long-2024/page/4","MERGE","/collections/so-long-2024?page=4"
"367614165170","/shop/product-category/terraflex","MERGE","/collections/terraflex"
"367614197938","/shop/sandals/genesis-men","MERGE","/products/genesis-men"
"367614230706","/shop/product-category/gender/page/2","MERGE","/collections/gender?page=2"
"367614263474","/shop/product-category/so-long-2024/page/3","MERGE","/collections/so-long-2024?page=3"
"367614296242","/shop/product-category/cloud","MERGE","/collections/cloud"
